42,Don't,53,13,7,Bryson Tiller,2015-11-28
43,Break Up In A Small Town,42,29,6,Sam Hunt,2015-11-28
44,I'm Comin' Over,47,33,20,Chris Young,2015-11-28
45,Thinking Out Loud,41,2,58,Ed Sheeran,2015-11-28
46,Smoke Break,49,43,12,Carrie Underwood,2015-11-28
47,Fight Song,40,6,31,Rachel Platten,2015-11-28
48,Lay It All On Me,59,48,6,Rudimental Featuring Ed Sheeran,2015-11-28
49,Where Are U Now,46,8,37,Skrillex & Diplo With Justin Bieber,2015-11-28
50,No Role Modelz,56,36,13,J. Cole,2015-11-28
51,Burning House,55,29,18,Cam,2015-11-28
52,Strip It Down,43,30,15,Luke Bryan,2015-11-28
53,Break Up With Him,48,44,19,Old Dominion,2015-11-28
54,Back Up,54,47,6,DeJ Loaf Featuring Big Sean,2015-11-28
55,Adventure Of A Lifetime,120,13,1,Coldplay,2015-11-28
56,Back To Back,52,21,15,Drake,2015-11-28
57,Say It,64,23,4,Tory Lanez,2015-11-28
58,Come Get Her,58,56,9,Rae Sremmurd,2015-11-28
59,Gonna,63,54,9,Blake Shelton,2015-11-28
60,Let Me See Ya Girl,61,59,15,Cole Swindell,2015-11-28
61,Bet You Can't Do It Like Me,120,45,1,DLOW,2015-11-28
62,Nothin' Like You,62,51,14,Dan + Shay,2015-11-28
63,Blase,66,63,9,Ty Dolla $ign Featuring Future & Rae Sremmurd,2015-11-28
64,Roses,68,6,4,The Chainsmokers Featuring ROZES,2015-11-28
65,History,120,65,1,One Direction,2015-11-28
66,The Fix,69,62,7,Nelly Featuring Jeremih,2015-11-28
67,Love Myself,60,30,14,Hailee Steinfeld,2015-11-28
68,Liquor,67,60,11,Chris Brown,2015-11-28
69,Stressed Out,71,2,8,twenty one pilots,2015-11-28
70,Big Rings,70,52,8,Drake & Future,2015-11-28
71,Hide Away,76,23,8,Daya,2015-11-28
72,Stay A Little Longer,73,46,6,Brothers Osborne,2015-11-28
73,Writing's On The Wall,120,71,2,Sam Smith,2015-11-28
74,Gonna Know We Were Here,79,54,5,Jason Aldean,2015-11-28
75,Alive,120,56,2,Sia,2015-11-28
76,Exchange,86,26,3,Bryson Tiller,2015-11-28
77,I Got The Boy,78,56,5,Jana Kramer,2015-11-28
78,Right Hand,74,58,9,Drake,2015-11-28
79,Anything Goes,65,55,18,Florida Georgia Line,2015-11-28
80,Top Of The World,82,73,5,Tim McGraw,2015-11-28
81,Cool For The Summer,72,11,20,Demi Lovato,2015-11-28
82,Comfortable,77,54,15,K Camp,2015-11-28
83,Save It For A Rainy Day,75,54,17,Kenny Chesney,2015-11-28
84,RGF Island,81,57,8,Fetty Wap,2015-11-28
85,Diamonds Dancing,80,53,8,Drake & Future,2015-11-28
86,Cake By The Ocean,85,9,4,DNCE,2015-11-28
87,Traveller,120,87,1,Chris Stapleton,2015-11-28
88,Halo,120,88,1,Jordan Smith,2015-11-28
89,Me  Myself & I,83,7,2,G-Eazy x Bebe Rexha,2015-11-28
90,I Love This Life,88,56,3,LoCash,2015-11-28
91,WTF (Where They From),120,22,1,Missy Elliott Featuring Pharrell Williams,2015-11-28
92,Dibs,90,58,3,Kelsea Ballerini,2015-11-28
93,$ave Dat Money,89,71,6,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,2015-11-28
94,Stand By You,120,37,1,Rachel Platten,2015-11-28
95,Hold My Hand,87,86,6,Jess Glynne,2015-11-28
96,My House,120,4,1,Flo Rida,2015-11-28
97,Ginza,91,84,10,J Balvin,2015-11-28
98,Play No Games,93,84,3,Big Sean Featuring Chris Brown & Ty Dolla $ign,2015-11-28
99,Levels,84,44,12,Nick Jonas,2015-11-28
100,Beautiful Drug,95,52,2,Zac Brown Band,2015-11-28
1,Hello,1,1,2,Adele,2015-11-21
2,Hotline Bling,3,2,14,Drake,2015-11-21
3,The Hills,4,1,24,The Weeknd,2015-11-21
4,Sorry,2,1,2,Justin Bieber,2015-11-21
5,What Do You Mean?,5,1,10,Justin Bieber,2015-11-21
6,Stitches,6,4,24,Shawn Mendes,2015-11-21
7,Focus,120,7,1,Ariana Grande,2015-11-21
8,Wildest Dreams,7,5,11,Taylor Swift,2015-11-21
9,679,8,4,19,Fetty Wap Featuring Remy Boyz,2015-11-21
10,Like I'm Gonna Lose You,13,8,18,Meghan Trainor Featuring John Legend,2015-11-21
11,Locked Away,9,6,16,R. City Featuring Adam Levine,2015-11-21
12,Ex's & Oh's,12,10,18,Elle King,2015-11-21
13,Here,15,5,14,Alessia Cara,2015-11-21
14,Can't Feel My Face,10,1,22,The Weeknd,2015-11-21
15,Watch Me,11,3,37,Silento,2015-11-21
16,Jumpman,14,12,7,Drake & Future,2015-11-21
17,Same Old Love,18,5,8,Selena Gomez,2015-11-21
18,On My Mind,19,13,7,Ellie Goulding,2015-11-21
19,Lean On,17,4,31,Major Lazer & DJ Snake Featuring M0,2015-11-21
20,Renegades,20,17,30,X Ambassadors,2015-11-21
21,Downtown,16,12,11,Macklemore & Ryan Lewis Featuring Eric Nally  Melle Mel  Kool Moe Dee & Grandmaster Caz,2015-11-21
22,Hit The Quan,22,15,12,iLoveMemphis,2015-11-21
23,Tennessee Whiskey,120,20,1,Chris Stapleton,2015-11-21
24,Trap Queen,23,2,42,Fetty Wap,2015-11-21
25,Good For You,21,5,20,Selena Gomez Featuring A$AP Rocky,2015-11-21
26,Drag Me Down,24,3,14,One Direction,2015-11-21
27,Antidote,32,16,9,Travi$ Scott,2015-11-21
28,Die A Happy Man,33,21,7,Thomas Rhett,2015-11-21
29,How Deep Is Your Love,27,27,16,Calvin Harris & Disciples,2015-11-21
30,Where Ya At,31,28,16,Future Featuring Drake,2015-11-21
31,Cheerleader,25,1,29,OMI,2015-11-21
32,Confident,35,21,5,Demi Lovato,2015-11-21
33,Photograph,26,10,26,Ed Sheeran,2015-11-21
34,See You Again,30,1,35,Wiz Khalifa Featuring Charlie Puth,2015-11-21
35,My Way,28,7,18,Fetty Wap Featuring Monty,2015-11-21
36,White Iverson,37,14,9,Post Malone,2015-11-21
37,Uptown Funk!,34,1,52,Mark Ronson Featuring Bruno Mars,2015-11-21
38,Shut Up And Dance,36,4,52,WALK THE MOON,2015-11-21
39,Again,42,33,13,Fetty Wap,2015-11-21
40,Fight Song,38,6,30,Rachel Platten,2015-11-21
41,Thinking Out Loud,40,2,57,Ed Sheeran,2015-11-21
42,Break Up In A Small Town,52,29,5,Sam Hunt,2015-11-21
43,Strip It Down,39,30,14,Luke Bryan,2015-11-21
44,Perfect,29,10,3,One Direction,2015-11-21
45,Thriller,120,4,17,Michael Jackson,2015-11-21
46,Where Are U Now,41,8,36,Skrillex & Diplo With Justin Bieber,2015-11-21
47,I'm Comin' Over,46,33,19,Chris Young,2015-11-21
48,Break Up With Him,44,44,18,Old Dominion,2015-11-21
49,Smoke Break,51,43,11,Carrie Underwood,2015-11-21
50,Want To Want Me,47,5,35,Jason Derulo,2015-11-21
51,I'll Show You,120,19,1,Justin Bieber,2015-11-21
52,Back To Back,43,21,14,Drake,2015-11-21
53,Don't,54,13,6,Bryson Tiller,2015-11-21
54,Back Up,58,47,5,DeJ Loaf Featuring Big Sean,2015-11-21
55,Burning House,50,29,17,Cam,2015-11-21
56,No Role Modelz,53,36,12,J. Cole,2015-11-21
57,All Eyes On You,45,21,20,Meek Mill Featuring Chris Brown & Nicki Minaj,2015-11-21
58,Come Get Her,56,56,8,Rae Sremmurd,2015-11-21
59,Lay It All On Me,62,48,5,Rudimental Featuring Ed Sheeran,2015-11-21
60,Love Myself,48,30,13,Hailee Steinfeld,2015-11-21
61,Let Me See Ya Girl,59,59,14,Cole Swindell,2015-11-21
62,Nothin' Like You,63,51,13,Dan + Shay,2015-11-21
63,Gonna,70,54,8,Blake Shelton,2015-11-21
64,Say It,72,23,3,Tory Lanez,2015-11-21
65,Anything Goes,55,55,17,Florida Georgia Line,2015-11-21
66,Blase,66,63,8,Ty Dolla $ign Featuring Future & Rae Sremmurd,2015-11-21
67,Liquor,65,60,10,Chris Brown,2015-11-21
68,Roses,71,6,3,The Chainsmokers Featuring ROZES,2015-11-21
69,The Fix,73,62,6,Nelly Featuring Jeremih,2015-11-21
70,Big Rings,64,52,7,Drake & Future,2015-11-21
71,Stressed Out,76,2,7,twenty one pilots,2015-11-21
72,Cool For The Summer,57,11,19,Demi Lovato,2015-11-21
73,Stay A Little Longer,77,46,5,Brothers Osborne,2015-11-21
74,Right Hand,67,58,8,Drake,2015-11-21
75,Save It For A Rainy Day,79,54,16,Kenny Chesney,2015-11-21
76,Hide Away,80,23,7,Daya,2015-11-21
77,Comfortable,69,54,14,K Camp,2015-11-21
78,I Got The Boy,81,56,4,Jana Kramer,2015-11-21
79,Gonna Know We Were Here,85,54,4,Jason Aldean,2015-11-21
80,Diamonds Dancing,75,53,7,Drake & Future,2015-11-21
81,RGF Island,78,57,7,Fetty Wap,2015-11-21
82,Top Of The World,89,73,4,Tim McGraw,2015-11-21
83,Me  Myself & I,120,7,1,G-Eazy x Bebe Rexha,2015-11-21
84,Levels,60,44,11,Nick Jonas,2015-11-21
85,Cake By The Ocean,83,9,3,DNCE,2015-11-21
86,Exchange,98,26,2,Bryson Tiller,2015-11-21
87,Hold My Hand,86,86,5,Jess Glynne,2015-11-21
88,I Love This Life,97,56,2,LoCash,2015-11-21
89,$ave Dat Money,94,71,5,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,2015-11-21
90,Dibs,93,58,2,Kelsea Ballerini,2015-11-21
91,Ginza,92,84,9,J Balvin,2015-11-21
92,New Americana,87,60,9,Halsey,2015-11-21
93,Play No Games,120,84,2,Big Sean Featuring Chris Brown & Ty Dolla $ign,2015-11-21
94,Scholarships,95,69,7,Drake & Future,2015-11-21
95,Beautiful Drug,120,52,1,Zac Brown Band,2015-11-21
96,Already Callin' You Mine,120,91,1,Parmalee,2015-11-21
97,Jugg,99,86,5,Fetty Wap Featuring Monty,2015-11-21
98,Emperor's New Clothes,68,68,2,Panic! At The Disco,2015-11-21
99,Digital Dash,90,62,7,Drake & Future,2015-11-21
100,We Went,120,60,1,Randy Houser,2015-11-21
1,Hello,120,1,1,Adele,2015-11-14
2,Sorry,120,1,1,Justin Bieber,2015-11-14
3,Hotline Bling,2,2,13,Drake,2015-11-14
4,The Hills,1,1,23,The Weeknd,2015-11-14
5,What Do You Mean?,3,1,9,Justin Bieber,2015-11-14
6,Stitches,4,4,23,Shawn Mendes,2015-11-14
7,Wildest Dreams,5,5,10,Taylor Swift,2015-11-14
8,679,6,4,18,Fetty Wap Featuring Remy Boyz,2015-11-14
9,Locked Away,8,6,15,R. City Featuring Adam Levine,2015-11-14
10,Can't Feel My Face,7,1,21,The Weeknd,2015-11-14
11,Watch Me,9,3,36,Silento,2015-11-14
12,Ex's & Oh's,15,10,17,Elle King,2015-11-14
13,Like I'm Gonna Lose You,18,8,17,Meghan Trainor Featuring John Legend,2015-11-14
14,Jumpman,12,12,6,Drake & Future,2015-11-14
15,Here,20,5,13,Alessia Cara,2015-11-14
16,Downtown,13,12,10,Macklemore & Ryan Lewis Featuring Eric Nally  Melle Mel  Kool Moe Dee & Grandmaster Caz,2015-11-14
17,Lean On,11,4,30,Major Lazer & DJ Snake Featuring M0,2015-11-14
18,Same Old Love,16,5,7,Selena Gomez,2015-11-14
19,On My Mind,19,13,6,Ellie Goulding,2015-11-14
20,Renegades,17,17,29,X Ambassadors,2015-11-14
21,Good For You,14,5,19,Selena Gomez Featuring A$AP Rocky,2015-11-14
22,Hit The Quan,21,15,11,iLoveMemphis,2015-11-14
23,Trap Queen,23,2,41,Fetty Wap,2015-11-14
24,Drag Me Down,24,3,13,One Direction,2015-11-14
25,Cheerleader,22,1,28,OMI,2015-11-14
26,Photograph,25,10,25,Ed Sheeran,2015-11-14
27,How Deep Is Your Love,29,27,15,Calvin Harris & Disciples,2015-11-14
28,My Way,26,7,17,Fetty Wap Featuring Monty,2015-11-14
29,Perfect,10,10,2,One Direction,2015-11-14
30,See You Again,27,1,34,Wiz Khalifa Featuring Charlie Puth,2015-11-14
31,Where Ya At,28,28,15,Future Featuring Drake,2015-11-14
32,Antidote,35,16,8,Travi$ Scott,2015-11-14
33,Die A Happy Man,36,21,6,Thomas Rhett,2015-11-14
34,Uptown Funk!,30,1,51,Mark Ronson Featuring Bruno Mars,2015-11-14
35,Confident,31,21,4,Demi Lovato,2015-11-14
36,Shut Up And Dance,33,4,51,WALK THE MOON,2015-11-14
37,White Iverson,44,14,8,Post Malone,2015-11-14
38,Fight Song,34,6,29,Rachel Platten,2015-11-14
39,Strip It Down,32,30,13,Luke Bryan,2015-11-14
40,Thinking Out Loud,39,2,56,Ed Sheeran,2015-11-14
41,Where Are U Now,37,8,35,Skrillex & Diplo With Justin Bieber,2015-11-14
42,Again,41,33,12,Fetty Wap,2015-11-14
43,Back To Back,40,21,13,Drake,2015-11-14
44,Break Up With Him,47,44,17,Old Dominion,2015-11-14
45,All Eyes On You,43,21,19,Meek Mill Featuring Chris Brown & Nicki Minaj,2015-11-14
46,I'm Comin' Over,52,33,18,Chris Young,2015-11-14
47,Want To Want Me,45,5,34,Jason Derulo,2015-11-14
48,Love Myself,38,30,12,Hailee Steinfeld,2015-11-14
49,Sugar,46,2,42,Maroon 5,2015-11-14
50,Burning House,51,29,16,Cam,2015-11-14
51,Smoke Break,56,43,10,Carrie Underwood,2015-11-14
52,Break Up In A Small Town,59,29,4,Sam Hunt,2015-11-14
53,No Role Modelz,53,36,11,J. Cole,2015-11-14
54,Don't,65,13,5,Bryson Tiller,2015-11-14
55,Anything Goes,55,55,16,Florida Georgia Line,2015-11-14
56,Come Get Her,58,56,7,Rae Sremmurd,2015-11-14
57,Cool For The Summer,42,11,18,Demi Lovato,2015-11-14
58,Back Up,62,47,4,DeJ Loaf Featuring Big Sean,2015-11-14
59,Let Me See Ya Girl,61,59,13,Cole Swindell,2015-11-14
60,Levels,48,44,10,Nick Jonas,2015-11-14
61,Marvin Gaye,54,21,20,Charlie Puth Featuring Meghan Trainor,2015-11-14
62,Lay It All On Me,74,48,4,Rudimental Featuring Ed Sheeran,2015-11-14
63,Nothin' Like You,64,51,12,Dan + Shay,2015-11-14
64,Big Rings,57,52,6,Drake & Future,2015-11-14
65,Liquor,60,60,9,Chris Brown,2015-11-14
66,Blase,70,63,7,Ty Dolla $ign Featuring Future & Rae Sremmurd,2015-11-14
67,Right Hand,68,58,7,Drake,2015-11-14
68,Emperor's New Clothes,120,68,1,Panic! At The Disco,2015-11-14
69,Comfortable,63,54,13,K Camp,2015-11-14
70,Gonna,75,54,7,Blake Shelton,2015-11-14
71,Roses,95,6,2,The Chainsmokers Featuring ROZES,2015-11-14
72,Say It,90,23,2,Tory Lanez,2015-11-14
73,The Fix,76,62,5,Nelly Featuring Jeremih,2015-11-14
74,Home,97,74,2,One Direction,2015-11-14
75,Diamonds Dancing,66,53,6,Drake & Future,2015-11-14
76,Stressed Out,81,2,6,twenty one pilots,2015-11-14
77,Stay A Little Longer,80,46,4,Brothers Osborne,2015-11-14
78,RGF Island,69,57,6,Fetty Wap,2015-11-14
79,Save It For A Rainy Day,71,54,15,Kenny Chesney,2015-11-14
80,Hide Away,85,23,6,Daya,2015-11-14
81,I Got The Boy,91,56,3,Jana Kramer,2015-11-14
82,Used To Love You Sober,120,82,1,Kane Brown,2015-11-14
83,Cake By The Ocean,79,9,2,DNCE,2015-11-14
84,Used To Love You,120,52,1,Gwen Stefani,2015-11-14
85,Gonna Know We Were Here,92,54,3,Jason Aldean,2015-11-14
86,Hold My Hand,89,86,4,Jess Glynne,2015-11-14
87,New Americana,87,60,8,Halsey,2015-11-14
88,Gonna Wanna Tonight,73,67,12,Chase Rice,2015-11-14
89,Top Of The World,94,73,3,Tim McGraw,2015-11-14
90,Digital Dash,77,62,6,Drake & Future,2015-11-14
91,Nothing But Trouble (Instagram Models),86,86,7,Lil Wayne & Charlie Puth,2015-11-14
92,Ginza,84,84,8,J Balvin,2015-11-14
93,Dibs,120,58,1,Kelsea Ballerini,2015-11-14
94,$ave Dat Money,100,71,4,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,2015-11-14
95,Scholarships,82,69,6,Drake & Future,2015-11-14
96,Powerful,83,83,6,Major Lazer Featuring Ellie Goulding & Tarrus Riley,2015-11-14
97,I Love This Life,120,56,1,LoCash,2015-11-14
98,Exchange,120,26,1,Bryson Tiller,2015-11-14
99,Jugg,120,86,4,Fetty Wap Featuring Monty,2015-11-14
100,100,88,82,10,The Game Featuring Drake,2015-11-14
1,The Hills,1,1,22,The Weeknd,2015-11-07
2,Hotline Bling,2,2,12,Drake,2015-11-07
3,What Do You Mean?,3,1,8,Justin Bieber,2015-11-07
4,Stitches,5,4,22,Shawn Mendes,2015-11-07
5,Wildest Dreams,6,5,9,Taylor Swift,2015-11-07
6,679,4,4,17,Fetty Wap Featuring Remy Boyz,2015-11-07
7,Can't Feel My Face,7,1,20,The Weeknd,2015-11-07
8,Locked Away,8,6,14,R. City Featuring Adam Levine,2015-11-07
9,Watch Me,9,3,35,Silento,2015-11-07
10,Perfect,120,10,1,One Direction,2015-11-07
11,Lean On,11,4,29,Major Lazer & DJ Snake Featuring M0,2015-11-07
12,Jumpman,13,12,5,Drake & Future,2015-11-07
13,Downtown,12,12,9,Macklemore & Ryan Lewis Featuring Eric Nally  Melle Mel  Kool Moe Dee & Grandmaster Caz,2015-11-07
14,Good For You,10,5,18,Selena Gomez Featuring A$AP Rocky,2015-11-07
15,Ex's & Oh's,16,10,16,Elle King,2015-11-07
16,Same Old Love,18,5,6,Selena Gomez,2015-11-07
17,Renegades,20,17,28,X Ambassadors,2015-11-07
18,Like I'm Gonna Lose You,24,8,16,Meghan Trainor Featuring John Legend,2015-11-07
19,On My Mind,22,13,5,Ellie Goulding,2015-11-07
20,Here,23,5,12,Alessia Cara,2015-11-07
21,Hit The Quan,15,15,10,iLoveMemphis,2015-11-07
22,Cheerleader,14,1,27,OMI,2015-11-07
23,Trap Queen,19,2,40,Fetty Wap,2015-11-07
24,Drag Me Down,26,3,12,One Direction,2015-11-07
25,Photograph,17,10,24,Ed Sheeran,2015-11-07
26,My Way,21,7,16,Fetty Wap Featuring Monty,2015-11-07
27,See You Again,25,1,33,Wiz Khalifa Featuring Charlie Puth,2015-11-07
28,Where Ya At,28,28,14,Future Featuring Drake,2015-11-07
29,How Deep Is Your Love,31,27,14,Calvin Harris & Disciples,2015-11-07
30,Uptown Funk!,27,1,50,Mark Ronson Featuring Bruno Mars,2015-11-07
31,Confident,58,21,3,Demi Lovato,2015-11-07
32,Strip It Down,30,30,12,Luke Bryan,2015-11-07
33,Shut Up And Dance,29,4,50,WALK THE MOON,2015-11-07
34,Fight Song,32,6,28,Rachel Platten,2015-11-07
35,Antidote,41,16,7,Travi$ Scott,2015-11-07
36,Die A Happy Man,50,21,5,Thomas Rhett,2015-11-07
37,Where Are U Now,33,8,34,Skrillex & Diplo With Justin Bieber,2015-11-07
38,Love Myself,34,30,11,Hailee Steinfeld,2015-11-07
39,Thinking Out Loud,35,2,55,Ed Sheeran,2015-11-07
40,Back To Back,38,21,12,Drake,2015-11-07
41,Again,37,33,11,Fetty Wap,2015-11-07
42,Cool For The Summer,40,11,17,Demi Lovato,2015-11-07
43,All Eyes On You,36,21,18,Meek Mill Featuring Chris Brown & Nicki Minaj,2015-11-07
44,White Iverson,46,14,7,Post Malone,2015-11-07
45,Want To Want Me,39,5,33,Jason Derulo,2015-11-07
46,Sugar,43,2,41,Maroon 5,2015-11-07
47,Break Up With Him,51,44,16,Old Dominion,2015-11-07
48,Levels,45,44,9,Nick Jonas,2015-11-07
49,Flex (Ooh Ooh Ooh),44,26,27,Rich Homie Quan,2015-11-07
50,Worth It,47,12,36,Fifth Harmony Featuring Kid Ink,2015-11-07
51,Burning House,52,29,15,Cam,2015-11-07
52,I'm Comin' Over,53,33,17,Chris Young,2015-11-07
53,No Role Modelz,59,36,10,J. Cole,2015-11-07
54,Marvin Gaye,42,21,19,Charlie Puth Featuring Meghan Trainor,2015-11-07
55,Anything Goes,55,55,15,Florida Georgia Line,2015-11-07
56,Smoke Break,61,43,9,Carrie Underwood,2015-11-07
57,Big Rings,54,52,5,Drake & Future,2015-11-07
58,Come Get Her,64,56,6,Rae Sremmurd,2015-11-07
59,Break Up In A Small Town,76,29,3,Sam Hunt,2015-11-07
60,Liquor,60,60,8,Chris Brown,2015-11-07
61,Let Me See Ya Girl,69,59,12,Cole Swindell,2015-11-07
62,Back Up,78,47,3,DeJ Loaf Featuring Big Sean,2015-11-07
63,Comfortable,63,54,12,K Camp,2015-11-07
64,Nothin' Like You,71,51,11,Dan + Shay,2015-11-07
65,Don't,74,13,4,Bryson Tiller,2015-11-07
66,Diamonds Dancing,66,53,5,Drake & Future,2015-11-07
67,Lose My Mind,57,48,20,Brett Eldredge,2015-11-07
68,Right Hand,72,58,6,Drake,2015-11-07
69,RGF Island,62,57,5,Fetty Wap,2015-11-07
70,Blase,75,63,6,Ty Dolla $ign Featuring Future & Rae Sremmurd,2015-11-07
71,Save It For A Rainy Day,65,54,14,Kenny Chesney,2015-11-07
72,This Could Be Us,77,49,20,Rae Sremmurd,2015-11-07
73,Gonna Wanna Tonight,67,67,11,Chase Rice,2015-11-07
74,Lay It All On Me,87,48,3,Rudimental Featuring Ed Sheeran,2015-11-07
75,Gonna,81,54,6,Blake Shelton,2015-11-07
76,The Fix,73,62,4,Nelly Featuring Jeremih,2015-11-07
77,Digital Dash,79,62,5,Drake & Future,2015-11-07
78,John Cougar  John Deere  John 3:16,70,40,20,Keith Urban,2015-11-07
79,Cake By The Ocean,120,9,1,DNCE,2015-11-07
80,Stay A Little Longer,88,46,3,Brothers Osborne,2015-11-07
81,Stressed Out,91,2,5,twenty one pilots,2015-11-07
82,Scholarships,80,69,5,Drake & Future,2015-11-07
83,Powerful,83,83,5,Major Lazer Featuring Ellie Goulding & Tarrus Riley,2015-11-07
84,Ginza,85,84,7,J Balvin,2015-11-07
85,Hide Away,89,23,5,Daya,2015-11-07
86,Nothing But Trouble (Instagram Models),86,86,6,Lil Wayne & Charlie Puth,2015-11-07
87,New Americana,90,60,7,Halsey,2015-11-07
88,100,82,82,9,The Game Featuring Drake,2015-11-07
89,Hold My Hand,94,86,3,Jess Glynne,2015-11-07
90,Say It,120,23,1,Tory Lanez,2015-11-07
91,I Got The Boy,92,56,2,Jana Kramer,2015-11-07
92,Gonna Know We Were Here,120,54,2,Jason Aldean,2015-11-07
93,Live From The Gutter,93,74,5,Drake & Future,2015-11-07
94,Top Of The World,99,73,2,Tim McGraw,2015-11-07
95,Roses,120,6,1,The Chainsmokers Featuring ROZES,2015-11-07
96,I'm The Plug,84,76,5,Drake & Future,2015-11-07
97,Home,120,74,1,One Direction,2015-11-07
98,Irresistible,120,48,2,Fall Out Boy,2015-11-07
99,Can't Sleep Love,120,99,1,Pentatonix,2015-11-07
100,$ave Dat Money,98,71,3,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,2015-11-07
1,The Hills,1,1,21,The Weeknd,2015-10-31
2,Hotline Bling,2,2,11,Drake,2015-10-31
3,What Do You Mean?,3,1,7,Justin Bieber,2015-10-31
4,679,5,4,16,Fetty Wap Featuring Remy Boyz,2015-10-31
5,Stitches,8,4,21,Shawn Mendes,2015-10-31
6,Wildest Dreams,9,5,8,Taylor Swift,2015-10-31
7,Can't Feel My Face,6,1,19,The Weeknd,2015-10-31
8,Locked Away,7,6,13,R. City Featuring Adam Levine,2015-10-31
9,Watch Me,4,3,34,Silento,2015-10-31
10,Good For You,10,5,17,Selena Gomez Featuring A$AP Rocky,2015-10-31
11,Lean On,11,4,28,Major Lazer & DJ Snake Featuring M0,2015-10-31
12,Downtown,14,12,8,Macklemore & Ryan Lewis Featuring Eric Nally  Melle Mel  Kool Moe Dee & Grandmaster Caz,2015-10-31
13,Jumpman,16,12,4,Drake & Future,2015-10-31
14,Cheerleader,13,1,26,OMI,2015-10-31
15,Hit The Quan,15,15,9,iLoveMemphis,2015-10-31
16,Ex's & Oh's,20,10,15,Elle King,2015-10-31
17,Photograph,12,10,23,Ed Sheeran,2015-10-31
18,Same Old Love,38,5,5,Selena Gomez,2015-10-31
19,Trap Queen,17,2,39,Fetty Wap,2015-10-31
20,Renegades,19,17,27,X Ambassadors,2015-10-31
21,My Way,18,7,15,Fetty Wap Featuring Monty,2015-10-31
22,On My Mind,23,13,4,Ellie Goulding,2015-10-31
23,Here,29,5,11,Alessia Cara,2015-10-31
24,Like I'm Gonna Lose You,28,8,15,Meghan Trainor Featuring John Legend,2015-10-31
25,See You Again,22,1,32,Wiz Khalifa Featuring Charlie Puth,2015-10-31
26,Drag Me Down,21,3,11,One Direction,2015-10-31
27,Uptown Funk!,25,1,49,Mark Ronson Featuring Bruno Mars,2015-10-31
28,Where Ya At,30,28,13,Future Featuring Drake,2015-10-31
29,Shut Up And Dance,24,4,49,WALK THE MOON,2015-10-31
30,Strip It Down,34,30,11,Luke Bryan,2015-10-31
31,How Deep Is Your Love,33,27,13,Calvin Harris & Disciples,2015-10-31
32,Fight Song,26,6,27,Rachel Platten,2015-10-31
33,Where Are U Now,27,8,33,Skrillex & Diplo With Justin Bieber,2015-10-31
34,Love Myself,31,30,10,Hailee Steinfeld,2015-10-31
35,Thinking Out Loud,37,2,54,Ed Sheeran,2015-10-31
36,All Eyes On You,35,21,17,Meek Mill Featuring Chris Brown & Nicki Minaj,2015-10-31
37,Again,39,33,10,Fetty Wap,2015-10-31
38,Back To Back,41,21,11,Drake,2015-10-31
39,Want To Want Me,42,5,32,Jason Derulo,2015-10-31
40,Cool For The Summer,32,11,16,Demi Lovato,2015-10-31
41,Antidote,51,16,6,Travi$ Scott,2015-10-31
42,Marvin Gaye,36,21,18,Charlie Puth Featuring Meghan Trainor,2015-10-31
43,Sugar,45,2,40,Maroon 5,2015-10-31
44,Flex (Ooh Ooh Ooh),40,26,26,Rich Homie Quan,2015-10-31
45,Levels,44,44,8,Nick Jonas,2015-10-31
46,White Iverson,53,14,6,Post Malone,2015-10-31
47,Worth It,50,12,35,Fifth Harmony Featuring Kid Ink,2015-10-31
48,Earned It (Fifty Shades Of Grey),47,3,43,The Weeknd,2015-10-31
49,Bad Blood,46,1,25,Taylor Swift Featuring Kendrick Lamar,2015-10-31
50,Die A Happy Man,69,21,4,Thomas Rhett,2015-10-31
51,Break Up With Him,54,44,15,Old Dominion,2015-10-31
52,Burning House,56,29,14,Cam,2015-10-31
53,I'm Comin' Over,60,33,16,Chris Young,2015-10-31
54,Big Rings,52,52,4,Drake & Future,2015-10-31
55,Anything Goes,61,55,14,Florida Georgia Line,2015-10-31
56,El Perdon (Forgiveness),58,56,30,Nicky Jam & Enrique Iglesias,2015-10-31
57,Lose My Mind,48,48,19,Brett Eldredge,2015-10-31
58,Confident,120,21,2,Demi Lovato,2015-10-31
59,No Role Modelz,66,36,9,J. Cole,2015-10-31
60,Liquor,64,60,7,Chris Brown,2015-10-31
61,Smoke Break,68,43,8,Carrie Underwood,2015-10-31
62,RGF Island,67,57,4,Fetty Wap,2015-10-31
63,Comfortable,62,54,11,K Camp,2015-10-31
64,Come Get Her,78,56,5,Rae Sremmurd,2015-10-31
65,Save It For A Rainy Day,57,54,13,Kenny Chesney,2015-10-31
66,Diamonds Dancing,55,53,4,Drake & Future,2015-10-31
67,Gonna Wanna Tonight,73,67,10,Chase Rice,2015-10-31
68,House Party,63,26,20,Sam Hunt,2015-10-31
69,Let Me See Ya Girl,74,59,11,Cole Swindell,2015-10-31
70,John Cougar  John Deere  John 3:16,59,40,19,Keith Urban,2015-10-31
71,Nothin' Like You,76,51,10,Dan + Shay,2015-10-31
72,Right Hand,65,58,5,Drake,2015-10-31
