13,Empire State Of Mind,10,1,5,Jay-Z + Alicia Keys,2009-10-24
14,Replay,24,2,8,Iyaz,2009-10-24
15,Forever,13,8,4,Drake Featuring Kanye West  Lil Wayne & Eminem,2009-10-24
16,One Less Lonely Girl,120,16,1,Justin Bieber,2009-10-24
17,Meet Me Halfway,32,7,4,The Black Eyed Peas,2009-10-24
18,Say Hey (I Love You),18,18,12,Michael Franti & Spearhead Featuring Cherine Anderson,2009-10-24
19,Already Gone,23,13,11,Kelly Clarkson,2009-10-24
20,Cowboy Casanova,14,11,4,Carrie Underwood,2009-10-24
21,One Time,26,17,12,Justin Bieber,2009-10-24
22,Hotel Room Service,15,8,17,Pitbull,2009-10-24
23,Break Up,16,14,17,Mario Featuring Gucci Mane & Sean Garrett,2009-10-24
24,Need You Now,30,2,9,Lady Antebellum,2009-10-24
25,Sexy Chick,34,5,10,David Guetta Featuring Akon,2009-10-24
26,Throw It In The Bag,19,14,19,Fabolous Featuring The-Dream,2009-10-24
27,Love Drunk,29,22,15,Boys Like Girls,2009-10-24
28,Fallin' For You,31,15,15,Colbie Caillat,2009-10-24
29,Toes,33,25,12,Zac Brown Band,2009-10-24
30,It's My Life / Confessions Part II,120,30,1,Glee Cast,2009-10-24
31,She Wolf,17,11,13,Shakira,2009-10-24
32,Good Girls Go Bad,22,7,20,Cobra Starship Featuring Leighton Meester,2009-10-24
33,Be On You,20,19,13,Flo Rida Featuring Ne-Yo,2009-10-24
34,Successful,27,17,13,Drake Featuring Trey Songz & Lil Wayne,2009-10-24
35,American Ride,40,35,11,Toby Keith,2009-10-24
36,Knock You Down,25,3,29,Keri Hilson Featuring Kanye West & Ne-Yo,2009-10-24
37,Best I Ever Had,21,2,23,Drake,2009-10-24
38,Gettin' You Home (The Black Dress Song),39,33,9,Chris Young,2009-10-24
39,Evacuate The Dancefloor,42,25,9,Cascada,2009-10-24
40,Halo / Walking On Sunshine,120,40,1,Glee Cast,2009-10-24
41,Never Say Never,36,32,18,The Fray,2009-10-24
42,Only You Can Love Me This Way,45,34,13,Keith Urban,2009-10-24
43,Big Green Tractor,37,18,18,Jason Aldean,2009-10-24
44,Battlefield,35,10,22,Jordin Sparks,2009-10-24
45,Boom Boom Pow,38,1,31,The Black Eyed Peas,2009-10-24
46,No Surprise,41,15,23,Daughtry,2009-10-24
47,Wasted,49,36,6,Gucci Mane Featuring Plies Or OJ Da Juiceman,2009-10-24
48,I Know You Want Me (Calle Ocho),44,2,33,Pitbull,2009-10-24
49,Drop It Low,46,38,5,Ester Dean Featuring Chris Brown,2009-10-24
50,Please Don't Leave Me,48,17,26,Pink,2009-10-24
51,21 Guns,43,22,16,Green Day,2009-10-24
52,I Can Transform Ya,120,20,1,Chris Brown Featuring Lil Wayne & Swizz Beatz,2009-10-24
53,Do I,59,34,6,Luke Bryan,2009-10-24
54,Hell Of A Life,120,54,1,T.I.,2009-10-24
55,Imma Star (Everywhere We Are),52,51,12,Jeremih,2009-10-24
56,Welcome To The Future,53,42,10,Brad Paisley,2009-10-24
57,I'm Alive,55,32,8,Kenny Chesney With Dave Matthews,2009-10-24
58,All The Right Moves,120,18,1,OneRepublic,2009-10-24
59,LOL :-),58,51,6,Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,2009-10-24
60,Ice Cream Paint Job,57,27,20,Dorrough,2009-10-24
61,Face Drop,64,61,5,Sean Kingston,2009-10-24
62,Smile,62,31,10,Uncle Kracker,2009-10-24
63,Small Town USA,54,44,19,Justin Moore,2009-10-24
64,La La La,56,55,4,LMFAO,2009-10-24
65,Doesn't Mean Anything,65,60,3,Alicia Keys,2009-10-24
66,Funhouse,74,44,3,Pink,2009-10-24
67,I Want To Know What Love Is,60,60,4,Mariah Carey,2009-10-24
68,Number One,72,59,7,R. Kelly Featuring Keri Hilson,2009-10-24
69,God In Me,70,68,15," Mary Mary Featuring Kierra ""KiKi"" Sheard ",2009-10-24
70,Uprising,67,37,5,Muse,2009-10-24
71,Body Language,120,35,2,Jesse McCartney Featuring T-Pain,2009-10-24
72,Starstrukk,69,66,8,3OH!3 Featuring Katy Perry,2009-10-24
73,I Will Not Bow,77,40,6,Breaking Benjamin,2009-10-24
74,I'm Going In,68,40,4,Drake Featuring Lil Wayne & Young Jeezy,2009-10-24
75,Runaway,75,65,7,Love And Theft,2009-10-24
76,Somebody To Love,28,28,3,Glee Cast,2009-10-24
77,Fifteen,81,23,6,Taylor Swift,2009-10-24
78,Under,79,78,7,Pleasure P,2009-10-24
79,TiK ToK,120,1,1,Ke$ha,2009-10-24
80,Hey  Soul Sister,98,3,2,Train,2009-10-24
81,Wheels,73,72,2,Foo Fighters,2009-10-24
82,Red Light,85,54,3,David Nail,2009-10-24
83,I Wanna Make You Close Your Eyes,91,52,2,Dierks Bentley,2009-10-24
84,You're A Jerk,80,24,17,New Boyz,2009-10-24
85,Love Your Love The Most,71,63,16,Eric Church,2009-10-24
86,Consider Me Gone,96,38,2,Reba,2009-10-24
87,Bonfire,90,57,3,Craig Morgan,2009-10-24
88,Bad Habits,94,71,3,Maxwell,2009-10-24
89,Break,86,73,5,Three Days Grace,2009-10-24
90,Haven't Met You Yet,120,24,2,Michael Buble,2009-10-24
91,Rain,120,91,1,Creed,2009-10-24
92,Sounds Like Life To Me,84,84,11,Darryl Worley,2009-10-24
93,The Fixer,66,56,7,Pearl Jam,2009-10-24
94,Young Forever,83,10,5,Jay-Z + Mr. Hudson,2009-10-24
95,Don't Stop Believin',76,4,6,Glee Cast,2009-10-24
96,I'm In Miami Trick,87,51,20,LMFAO,2009-10-24
97,Honky Tonk Stomp,120,96,1,Brooks & Dunn Featuring Billy Gibbons,2009-10-24
98,Shots,120,68,1,LMFAO Featuring Lil Jon,2009-10-24
99,Check My Brain,92,92,4,Alice In Chains,2009-10-24
100,Money To Blow,120,26,1,Birdman Featuring Lil Wayne & Drake,2009-10-24
1,Down,2,1,14,Jay Sean Featuring Lil Wayne,2009-10-17
2,Party In The U.S.A.,3,2,8,Miley Cyrus,2009-10-17
3,Run This Town,4,2,10,Jay-Z  Rihanna & Kanye West,2009-10-17
4,Whatcha Say,5,1,8,Jason DeRulo,2009-10-17
5,I Gotta Feeling,1,1,17,The Black Eyed Peas,2009-10-17
6,Paparazzi,7,6,6,Lady Gaga,2009-10-17
7,You Belong With Me,6,2,24,Taylor Swift,2009-10-17
8,Obsessed,9,7,13,Mariah Carey,2009-10-17
9,Use Somebody,8,4,36,Kings Of Leon,2009-10-17
10,Empire State Of Mind,10,1,4,Jay-Z + Alicia Keys,2009-10-17
11,Fireflies,24,1,7,Owl City,2009-10-17
12,Sweet Dreams,15,10,11,Beyonce,2009-10-17
13,Forever,12,8,3,Drake Featuring Kanye West  Lil Wayne & Eminem,2009-10-17
14,Cowboy Casanova,11,11,3,Carrie Underwood,2009-10-17
15,Hotel Room Service,14,8,16,Pitbull,2009-10-17
16,Break Up,20,14,16,Mario Featuring Gucci Mane & Sean Garrett,2009-10-17
17,She Wolf,13,11,12,Shakira,2009-10-17
18,Say Hey (I Love You),22,18,11,Michael Franti & Spearhead Featuring Cherine Anderson,2009-10-17
19,Throw It In The Bag,18,14,18,Fabolous Featuring The-Dream,2009-10-17
20,Be On You,23,19,12,Flo Rida Featuring Ne-Yo,2009-10-17
21,Best I Ever Had,16,2,22,Drake,2009-10-17
22,Good Girls Go Bad,17,7,19,Cobra Starship Featuring Leighton Meester,2009-10-17
23,Already Gone,27,13,10,Kelly Clarkson,2009-10-17
24,Replay,51,2,7,Iyaz,2009-10-17
25,Knock You Down,19,3,28,Keri Hilson Featuring Kanye West & Ne-Yo,2009-10-17
26,One Time,26,17,11,Justin Bieber,2009-10-17
27,Successful,21,17,12,Drake Featuring Trey Songz & Lil Wayne,2009-10-17
28,Somebody To Love,85,28,2,Glee Cast,2009-10-17
29,Love Drunk,28,22,14,Boys Like Girls,2009-10-17
30,Need You Now,37,2,8,Lady Antebellum,2009-10-17
31,Fallin' For You,33,15,14,Colbie Caillat,2009-10-17
32,Meet Me Halfway,47,7,3,The Black Eyed Peas,2009-10-17
33,Toes,32,25,11,Zac Brown Band,2009-10-17
34,Sexy Chick,45,5,9,David Guetta Featuring Akon,2009-10-17
35,Battlefield,25,10,21,Jordin Sparks,2009-10-17
36,Never Say Never,36,32,17,The Fray,2009-10-17
37,Big Green Tractor,29,18,17,Jason Aldean,2009-10-17
38,Boom Boom Pow,30,1,30,The Black Eyed Peas,2009-10-17
39,Gettin' You Home (The Black Dress Song),43,33,8,Chris Young,2009-10-17
40,American Ride,39,35,10,Toby Keith,2009-10-17
41,No Surprise,34,15,22,Daughtry,2009-10-17
42,Evacuate The Dancefloor,46,25,8,Cascada,2009-10-17
43,21 Guns,31,22,15,Green Day,2009-10-17
44,I Know You Want Me (Calle Ocho),35,2,32,Pitbull,2009-10-17
45,Only You Can Love Me This Way,42,34,12,Keith Urban,2009-10-17
46,Drop It Low,49,38,4,Ester Dean Featuring Chris Brown,2009-10-17
47,Waking Up In Vegas,40,9,23,Katy Perry,2009-10-17
48,Please Don't Leave Me,41,17,25,Pink,2009-10-17
49,Wasted,50,36,5,Gucci Mane Featuring Plies Or OJ Da Juiceman,2009-10-17
50,Pretty Wings,44,33,23,Maxwell,2009-10-17
51,Alone,120,51,1,Glee Cast,2009-10-17
52,Imma Star (Everywhere We Are),54,51,11,Jeremih,2009-10-17
53,Welcome To The Future,62,42,9,Brad Paisley,2009-10-17
54,Small Town USA,53,44,18,Justin Moore,2009-10-17
55,I'm Alive,64,32,7,Kenny Chesney With Dave Matthews,2009-10-17
56,La La La,55,55,3,LMFAO,2009-10-17
57,Ice Cream Paint Job,52,27,19,Dorrough,2009-10-17
58,LOL :-),63,51,5,Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,2009-10-17
59,Do I,65,34,5,Luke Bryan,2009-10-17
60,I Want To Know What Love Is,75,60,3,Mariah Carey,2009-10-17
61,Her Diamonds,56,23,20,Rob Thomas,2009-10-17
62,Smile,59,31,9,Uncle Kracker,2009-10-17
63,New Divide,58,6,20,Linkin Park,2009-10-17
64,Face Drop,70,61,4,Sean Kingston,2009-10-17
65,Doesn't Mean Anything,61,60,2,Alicia Keys,2009-10-17
66,The Fixer,57,56,6,Pearl Jam,2009-10-17
67,Uprising,66,37,4,Muse,2009-10-17
68,I'm Going In,60,40,3,Drake Featuring Lil Wayne & Young Jeezy,2009-10-17
69,Starstrukk,73,66,7,3OH!3 Featuring Katy Perry,2009-10-17
70,God In Me,68,68,14," Mary Mary Featuring Kierra ""KiKi"" Sheard ",2009-10-17
71,Love Your Love The Most,69,63,15,Eric Church,2009-10-17
72,Number One,80,59,6,R. Kelly Featuring Keri Hilson,2009-10-17
73,Wheels,120,72,1,Foo Fighters,2009-10-17
74,Funhouse,97,44,2,Pink,2009-10-17
75,Runaway,79,65,6,Love And Theft,2009-10-17
76,Don't Stop Believin',120,4,5,Glee Cast,2009-10-17
77,I Will Not Bow,67,40,5,Breaking Benjamin,2009-10-17
78,Careful,120,78,1,Paramore,2009-10-17
79,Under,82,78,6,Pleasure P,2009-10-17
80,You're A Jerk,77,24,16,New Boyz,2009-10-17
81,Fifteen,89,23,5,Taylor Swift,2009-10-17
82,Falling Down,91,82,6,Selena Gomez & The Scene,2009-10-17
83,Young Forever,72,10,4,Jay-Z + Mr. Hudson,2009-10-17
84,Sounds Like Life To Me,84,84,10,Darryl Worley,2009-10-17
85,Red Light,95,54,2,David Nail,2009-10-17
86,Break,93,73,4,Three Days Grace,2009-10-17
87,I'm In Miami Trick,81,51,19,LMFAO,2009-10-17
88,Maybe This Time,120,88,1,Glee Cast,2009-10-17
89,Live Like We're Dying,120,18,1,Kris Allen,2009-10-17
90,Bonfire,98,57,2,Craig Morgan,2009-10-17
91,I Wanna Make You Close Your Eyes,120,52,1,Dierks Bentley,2009-10-17
92,Check My Brain,94,92,3,Alice In Chains,2009-10-17
93,Living For The Night,74,53,17,George Strait,2009-10-17
94,Bad Habits,96,71,2,Maxwell,2009-10-17
95,I'll Just Hold On,78,76,14,Blake Shelton,2009-10-17
96,Consider Me Gone,120,38,1,Reba,2009-10-17
97,Boots On,87,53,19,Randy Houser,2009-10-17
98,Hey  Soul Sister,120,3,1,Train,2009-10-17
99,Trust,88,70,15,Keyshia Cole Duet With Monica,2009-10-17
100,Regret,120,78,1,LeToya Featuring Ludacris,2009-10-17
1,I Gotta Feeling,1,1,16,The Black Eyed Peas,2009-10-10
2,Down,3,1,13,Jay Sean Featuring Lil Wayne,2009-10-10
3,Party In The U.S.A.,6,2,7,Miley Cyrus,2009-10-10
4,Run This Town,2,2,9,Jay-Z  Rihanna & Kanye West,2009-10-10
5,Whatcha Say,10,1,7,Jason DeRulo,2009-10-10
6,You Belong With Me,4,2,23,Taylor Swift,2009-10-10
7,Paparazzi,7,6,5,Lady Gaga,2009-10-10
8,Use Somebody,9,4,35,Kings Of Leon,2009-10-10
9,Obsessed,11,7,12,Mariah Carey,2009-10-10
10,Empire State Of Mind,5,1,3,Jay-Z + Alicia Keys,2009-10-10
11,Cowboy Casanova,96,11,2,Carrie Underwood,2009-10-10
12,Forever,8,8,2,Drake Featuring Kanye West  Lil Wayne & Eminem,2009-10-10
13,She Wolf,13,11,11,Shakira,2009-10-10
14,Hotel Room Service,12,8,15,Pitbull,2009-10-10
15,Sweet Dreams,18,10,10,Beyonce,2009-10-10
16,Best I Ever Had,14,2,21,Drake,2009-10-10
17,Good Girls Go Bad,16,7,18,Cobra Starship Featuring Leighton Meester,2009-10-10
18,Throw It In The Bag,19,14,17,Fabolous Featuring The-Dream,2009-10-10
19,Knock You Down,15,3,27,Keri Hilson Featuring Kanye West & Ne-Yo,2009-10-10
20,Break Up,20,14,15,Mario Featuring Gucci Mane & Sean Garrett,2009-10-10
21,Successful,17,17,11,Drake Featuring Trey Songz & Lil Wayne,2009-10-10
22,Say Hey (I Love You),24,18,10,Michael Franti & Spearhead Featuring Cherine Anderson,2009-10-10
23,Be On You,23,19,11,Flo Rida Featuring Ne-Yo,2009-10-10
24,Fireflies,46,1,6,Owl City,2009-10-10
25,Battlefield,21,10,20,Jordin Sparks,2009-10-10
26,One Time,27,17,10,Justin Bieber,2009-10-10
27,Already Gone,31,13,9,Kelly Clarkson,2009-10-10
28,Love Drunk,29,22,13,Boys Like Girls,2009-10-10
29,Big Green Tractor,25,18,16,Jason Aldean,2009-10-10
30,Boom Boom Pow,26,1,29,The Black Eyed Peas,2009-10-10
31,21 Guns,22,22,14,Green Day,2009-10-10
32,Toes,32,25,10,Zac Brown Band,2009-10-10
33,Fallin' For You,35,15,13,Colbie Caillat,2009-10-10
34,No Surprise,30,15,21,Daughtry,2009-10-10
35,I Know You Want Me (Calle Ocho),28,2,31,Pitbull,2009-10-10
36,Never Say Never,34,32,16,The Fray,2009-10-10
37,Need You Now,51,2,7,Lady Antebellum,2009-10-10
38,Fire Burning,42,5,21,Sean Kingston,2009-10-10
39,American Ride,39,35,9,Toby Keith,2009-10-10
40,Waking Up In Vegas,33,9,22,Katy Perry,2009-10-10
41,Please Don't Leave Me,36,17,24,Pink,2009-10-10
42,Only You Can Love Me This Way,45,34,11,Keith Urban,2009-10-10
43,Gettin' You Home (The Black Dress Song),52,33,7,Chris Young,2009-10-10
44,Pretty Wings,38,33,22,Maxwell,2009-10-10
45,Sexy Chick,55,5,8,David Guetta Featuring Akon,2009-10-10
46,Evacuate The Dancefloor,47,25,7,Cascada,2009-10-10
47,Meet Me Halfway,75,7,2,The Black Eyed Peas,2009-10-10
48,I'm Yours,49,6,76,Jason Mraz,2009-10-10
49,Drop It Low,63,38,3,Ester Dean Featuring Chris Brown,2009-10-10
50,Wasted,54,36,4,Gucci Mane Featuring Plies Or OJ Da Juiceman,2009-10-10
51,Replay,68,2,6,Iyaz,2009-10-10
52,Ice Cream Paint Job,44,27,18,Dorrough,2009-10-10
53,Small Town USA,53,44,17,Justin Moore,2009-10-10
54,Imma Star (Everywhere We Are),58,51,10,Jeremih,2009-10-10
55,La La La,61,55,2,LMFAO,2009-10-10
56,Her Diamonds,57,23,19,Rob Thomas,2009-10-10
57,The Fixer,76,56,5,Pearl Jam,2009-10-10
58,New Divide,56,6,19,Linkin Park,2009-10-10
59,Smile,48,31,8,Uncle Kracker,2009-10-10
60,I'm Going In,40,40,2,Drake Featuring Lil Wayne & Young Jeezy,2009-10-10
61,Doesn't Mean Anything,120,60,1,Alicia Keys,2009-10-10
62,Welcome To The Future,65,42,8,Brad Paisley,2009-10-10
63,LOL :-),62,51,4,Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,2009-10-10
64,I'm Alive,64,32,6,Kenny Chesney With Dave Matthews,2009-10-10
65,Do I,70,34,4,Luke Bryan,2009-10-10
66,Uprising,37,37,3,Muse,2009-10-10
67,I Will Not Bow,67,40,4,Breaking Benjamin,2009-10-10
68,God In Me,74,68,13," Mary Mary Featuring Kierra ""KiKi"" Sheard ",2009-10-10
69,Love Your Love The Most,72,63,14,Eric Church,2009-10-10
70,Face Drop,120,61,3,Sean Kingston,2009-10-10
71,Taking Chances,120,71,1,Glee Cast,2009-10-10
72,Young Forever,41,10,3,Jay-Z + Mr. Hudson,2009-10-10
73,Starstrukk,85,66,6,3OH!3 Featuring Katy Perry,2009-10-10
74,Living For The Night,60,53,16,George Strait,2009-10-10
75,I Want To Know What Love Is,66,60,2,Mariah Carey,2009-10-10
76,Alright,71,30,20,Darius Rucker,2009-10-10
77,You're A Jerk,69,24,15,New Boyz,2009-10-10
78,I'll Just Hold On,78,76,13,Blake Shelton,2009-10-10
79,Runaway,87,65,5,Love And Theft,2009-10-10
80,Number One,86,59,5,R. Kelly Featuring Keri Hilson,2009-10-10
81,I'm In Miami Trick,81,51,18,LMFAO,2009-10-10
82,Under,84,78,5,Pleasure P,2009-10-10
83,Happy,50,31,2,Leona Lewis,2009-10-10
84,Sounds Like Life To Me,91,84,9,Darryl Worley,2009-10-10
85,Somebody To Love,120,28,1,Glee Cast,2009-10-10
86,Ego,77,39,17,Beyonce,2009-10-10
87,Boots On,80,53,18,Randy Houser,2009-10-10
88,Trust,89,70,14,Keyshia Cole Duet With Monica,2009-10-10
89,Fifteen,94,23,4,Taylor Swift,2009-10-10
90,The One,73,63,10,Mary J. Blige Featuring Drake,2009-10-10
91,Falling Down,92,82,5,Selena Gomez & The Scene,2009-10-10
92,I Wanna,95,92,2,The All-American Rejects,2009-10-10
93,Break,88,73,3,Three Days Grace,2009-10-10
94,Check My Brain,99,92,2,Alice In Chains,2009-10-10
95,Red Light,120,54,1,David Nail,2009-10-10
96,Bad Habits,120,71,1,Maxwell,2009-10-10
97,Funhouse,120,44,1,Pink,2009-10-10
98,Bonfire,120,57,1,Craig Morgan,2009-10-10
99,Summer Nights,82,37,18,Rascal Flatts,2009-10-10
100,Pursuit Of Happiness (Nightmare),59,59,2,Kid Cudi Featuring MGMT & Ratatat,2009-10-10
1,I Gotta Feeling,1,1,15,The Black Eyed Peas,2009-10-03
2,Run This Town,4,2,8,Jay-Z  Rihanna & Kanye West,2009-10-03
3,Down,2,1,12,Jay Sean Featuring Lil Wayne,2009-10-03
4,You Belong With Me,6,2,22,Taylor Swift,2009-10-03
5,Empire State Of Mind,50,1,2,Jay-Z + Alicia Keys,2009-10-03
6,Party In The U.S.A.,3,2,6,Miley Cyrus,2009-10-03
7,Paparazzi,18,6,4,Lady Gaga,2009-10-03
8,Forever,120,8,1,Drake Featuring Kanye West  Lil Wayne & Eminem,2009-10-03
9,Use Somebody,5,4,34,Kings Of Leon,2009-10-03
10,Whatcha Say,7,1,6,Jason DeRulo,2009-10-03
11,Obsessed,8,7,11,Mariah Carey,2009-10-03
12,Hotel Room Service,9,8,14,Pitbull,2009-10-03
13,She Wolf,11,11,10,Shakira,2009-10-03
14,Best I Ever Had,13,2,20,Drake,2009-10-03
15,Knock You Down,12,3,26,Keri Hilson Featuring Kanye West & Ne-Yo,2009-10-03
16,Good Girls Go Bad,10,7,17,Cobra Starship Featuring Leighton Meester,2009-10-03
17,Successful,48,17,10,Drake Featuring Trey Songz & Lil Wayne,2009-10-03
18,Sweet Dreams,33,10,9,Beyonce,2009-10-03
19,Throw It In The Bag,14,14,16,Fabolous Featuring The-Dream,2009-10-03
20,Break Up,17,14,14,Mario Featuring Gucci Mane & Sean Garrett,2009-10-03
21,Battlefield,16,10,19,Jordin Sparks,2009-10-03
22,21 Guns,26,22,13,Green Day,2009-10-03
23,Be On You,19,19,10,Flo Rida Featuring Ne-Yo,2009-10-03
24,Say Hey (I Love You),21,18,9,Michael Franti & Spearhead Featuring Cherine Anderson,2009-10-03
25,Big Green Tractor,20,18,15,Jason Aldean,2009-10-03
26,Boom Boom Pow,15,1,28,The Black Eyed Peas,2009-10-03
27,One Time,29,17,9,Justin Bieber,2009-10-03
28,I Know You Want Me (Calle Ocho),25,2,30,Pitbull,2009-10-03
29,Love Drunk,22,22,12,Boys Like Girls,2009-10-03
30,No Surprise,24,15,20,Daughtry,2009-10-03
31,Already Gone,35,13,8,Kelly Clarkson,2009-10-03
32,Toes,31,25,9,Zac Brown Band,2009-10-03
33,Waking Up In Vegas,27,9,21,Katy Perry,2009-10-03
34,Never Say Never,32,32,15,The Fray,2009-10-03
35,Fallin' For You,23,15,12,Colbie Caillat,2009-10-03
36,Please Don't Leave Me,37,17,23,Pink,2009-10-03
37,Uprising,120,37,2,Muse,2009-10-03
38,Pretty Wings,34,33,21,Maxwell,2009-10-03
39,American Ride,36,35,8,Toby Keith,2009-10-03
40,I'm Going In,120,40,1,Drake Featuring Lil Wayne & Young Jeezy,2009-10-03
41,Young Forever,75,10,2,Jay-Z + Mr. Hudson,2009-10-03
42,Fire Burning,28,5,20,Sean Kingston,2009-10-03
43,Poker Face,49,1,40,Lady Gaga,2009-10-03
44,Ice Cream Paint Job,30,27,17,Dorrough,2009-10-03
45,Only You Can Love Me This Way,43,34,10,Keith Urban,2009-10-03
46,Fireflies,58,1,5,Owl City,2009-10-03
47,Evacuate The Dancefloor,39,25,6,Cascada,2009-10-03
48,Smile,47,31,7,Uncle Kracker,2009-10-03
49,I'm Yours,38,6,75,Jason Mraz,2009-10-03
50,Happy,120,31,1,Leona Lewis,2009-10-03
51,Need You Now,59,2,6,Lady Antebellum,2009-10-03
52,Gettin' You Home (The Black Dress Song),55,33,6,Chris Young,2009-10-03
53,Small Town USA,44,44,16,Justin Moore,2009-10-03
54,Wasted,52,36,3,Gucci Mane Featuring Plies Or OJ Da Juiceman,2009-10-03
55,Sexy Chick,60,5,7,David Guetta Featuring Akon,2009-10-03
56,New Divide,40,6,18,Linkin Park,2009-10-03
57,Her Diamonds,41,23,18,Rob Thomas,2009-10-03
58,Imma Star (Everywhere We Are),51,51,9,Jeremih,2009-10-03
59,Pursuit Of Happiness (Nightmare),120,59,1,Kid Cudi Featuring MGMT & Ratatat,2009-10-03
60,Living For The Night,53,53,15,George Strait,2009-10-03
61,La La La,120,55,1,LMFAO,2009-10-03
62,LOL :-),56,51,3,Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,2009-10-03
63,Drop It Low,94,38,2,Ester Dean Featuring Chris Brown,2009-10-03
64,I'm Alive,65,32,5,Kenny Chesney With Dave Matthews,2009-10-03
65,Welcome To The Future,67,42,7,Brad Paisley,2009-10-03
66,I Want To Know What Love Is,120,60,1,Mariah Carey,2009-10-03
67,I Will Not Bow,57,40,3,Breaking Benjamin,2009-10-03
68,Replay,66,2,5,Iyaz,2009-10-03
69,You're A Jerk,54,24,14,New Boyz,2009-10-03
70,Do I,76,34,3,Luke Bryan,2009-10-03
71,Alright,61,30,19,Darius Rucker,2009-10-03
72,Love Your Love The Most,71,63,13,Eric Church,2009-10-03
73,The One,70,63,9,Mary J. Blige Featuring Drake,2009-10-03
74,God In Me,74,68,12," Mary Mary Featuring Kierra ""KiKi"" Sheard ",2009-10-03
75,Meet Me Halfway,120,7,1,The Black Eyed Peas,2009-10-03
76,The Fixer,84,56,4,Pearl Jam,2009-10-03
77,Ego,72,39,16,Beyonce,2009-10-03
78,I'll Just Hold On,77,76,12,Blake Shelton,2009-10-03
79,Every Girl,64,10,20,Young Money,2009-10-03
80,Boots On,69,53,17,Randy Houser,2009-10-03
81,I'm In Miami Trick,73,51,17,LMFAO,2009-10-03
82,Summer Nights,62,37,17,Rascal Flatts,2009-10-03
83,I Look To You,88,70,6,Whitney Houston,2009-10-03
84,Under,81,78,4,Pleasure P,2009-10-03
85,Starstrukk,80,66,5,3OH!3 Featuring Katy Perry,2009-10-03
86,Number One,85,59,4,R. Kelly Featuring Keri Hilson,2009-10-03
87,Runaway,79,65,4,Love And Theft,2009-10-03
88,Break,91,73,2,Three Days Grace,2009-10-03
89,Trust,86,70,13,Keyshia Cole Duet With Monica,2009-10-03
90,We Weren't Born To Follow,120,68,1,Bon Jovi,2009-10-03
91,Sounds Like Life To Me,90,84,8,Darryl Worley,2009-10-03
92,Falling Down,96,82,4,Selena Gomez & The Scene,2009-10-03
93,Make Her Say,68,43,15,Kid Cudi Featuring Kanye West & Common,2009-10-03
94,Fifteen,120,23,3,Taylor Swift,2009-10-03
95,I Wanna,120,92,1,The All-American Rejects,2009-10-03
96,Cowboy Casanova,120,11,1,Carrie Underwood,2009-10-03
97,Come Back To Me,97,63,19,David Cook,2009-10-03
98,Last Chance,87,63,16,Ginuwine,2009-10-03
99,Check My Brain,120,92,1,Alice In Chains,2009-10-03
100,Closer To Love,120,91,7,Mat Kearney,2009-10-03
1,I Gotta Feeling,1,1,14,The Black Eyed Peas,2009-09-26
2,Down,2,1,11,Jay Sean Featuring Lil Wayne,2009-09-26
3,Party In The U.S.A.,3,2,5,Miley Cyrus,2009-09-26
4,Run This Town,4,2,7,Jay-Z  Rihanna & Kanye West,2009-09-26
5,Use Somebody,5,4,33,Kings Of Leon,2009-09-26
6,You Belong With Me,6,2,21,Taylor Swift,2009-09-26
7,Whatcha Say,9,1,5,Jason DeRulo,2009-09-26
8,Obsessed,7,7,10,Mariah Carey,2009-09-26
9,Hotel Room Service,8,8,13,Pitbull,2009-09-26
10,Good Girls Go Bad,13,7,16,Cobra Starship Featuring Leighton Meester,2009-09-26
11,She Wolf,12,11,9,Shakira,2009-09-26
12,Knock You Down,11,3,25,Keri Hilson Featuring Kanye West & Ne-Yo,2009-09-26
13,Best I Ever Had,10,2,19,Drake,2009-09-26
14,Throw It In The Bag,17,14,15,Fabolous Featuring The-Dream,2009-09-26
15,Boom Boom Pow,19,1,27,The Black Eyed Peas,2009-09-26
16,Battlefield,16,10,18,Jordin Sparks,2009-09-26
17,Break Up,14,14,13,Mario Featuring Gucci Mane & Sean Garrett,2009-09-26
18,Paparazzi,44,6,3,Lady Gaga,2009-09-26
19,Be On You,24,19,9,Flo Rida Featuring Ne-Yo,2009-09-26
20,Big Green Tractor,18,18,14,Jason Aldean,2009-09-26
21,Say Hey (I Love You),21,18,8,Michael Franti & Spearhead Featuring Cherine Anderson,2009-09-26
22,Love Drunk,26,22,11,Boys Like Girls,2009-09-26
23,Fallin' For You,15,15,11,Colbie Caillat,2009-09-26
24,No Surprise,22,15,19,Daughtry,2009-09-26
25,I Know You Want Me (Calle Ocho),25,2,29,Pitbull,2009-09-26
26,21 Guns,28,22,12,Green Day,2009-09-26
27,Waking Up In Vegas,20,9,20,Katy Perry,2009-09-26
28,Fire Burning,23,5,19,Sean Kingston,2009-09-26
29,One Time,29,17,8,Justin Bieber,2009-09-26
30,Ice Cream Paint Job,27,27,16,Dorrough,2009-09-26
31,Toes,31,25,8,Zac Brown Band,2009-09-26
32,Never Say Never,35,32,14,The Fray,2009-09-26
33,Sweet Dreams,39,10,8,Beyonce,2009-09-26
34,Pretty Wings,34,33,20,Maxwell,2009-09-26
